"V1","V2"
1,0.166135897620238
1,0.166135897620238
0.18526506108026,0.166135897620238
0.18526506108026,0.71924291960854
0.500497784876124,0.71924291960854
0.405507436365205,0.71924291960854
0.405507436365205,0.203941437865144
0.347970628907184,0.272938185643046
0.347970628907184,0.272938185643046
0.331274074519991,0.272938185643046
0.331274074519991,0.272938185643046
0.331274074519991,0.272938185643046
0.331274074519991,0.272938185643046
0.331274074519991,0.272938185643046
0.331274074519991,0.414615503689593
0.331274074519991,0.414615503689593
0.331274074519991,0.414615503689593
0.331274074519991,0.414615503689593
0.331274074519991,0.414615503689593
0.331274074519991,0.414615503689593
0.331274074519991,0.414615503689593
0.331274074519991,0.334827250303973
0.331274074519991,0.334827250303973
0.331274074519991,0.333688391633065
0.331274074519991,0.333688391633065
0.331274074519991,0.400985322328814
0.404932253613199,0.400985322328814
0.377209327370672,0.400985322328814
0.377209327370672,0.400985322328814
0.377209327370672,0.400985322328814
0.377209327370672,0.380440700732202
0.377209327370672,0.380440700732202
0.377209327370672,0.380440700732202
0.377209327370672,0.380440700732202
0.377209327370672,0.380440700732202
0.377209327370672,0.380440700732202
0.377209327370672,0.380440700732202
0.387070105758497,0.380440700732202
0.479450157921838,0.380440700732202
0.479450157921838,0.380440700732202
0.479450157921838,0.380440700732202
0.479450157921838,0.380440700732202
0.479450157921838,0.380440700732202
0.479450157921838,0.453223252443586
0.479450157921838,0.453223252443586
0.470910811823694,0.453223252443586
0.470910811823694,0.453223252443586
0.470910811823694,0.453223252443586
0.470910811823694,0.453223252443586
0.470910811823694,0.453223252443586
0.470910811823694,0.453223252443586
0.470910811823694,0.453223252443586
0.470910811823694,0.453223252443586
0.40970494085821,0.453223252443586
0.40970494085821,0.453223252443586
0.40970494085821,0.453223252443586
0.40970494085821,0.453223252443586
0.40970494085821,0.453223252443586
0.40970494085821,0.552492256242153
0.40970494085821,0.552492256242153
0.40970494085821,0.552492256242153
0.40970494085821,0.552492256242153
0.40970494085821,0.552492256242153
0.40970494085821,0.552492256242153
0.40970494085821,0.552492256242153
0.40970494085821,0.552492256242153
0.40970494085821,0.552492256242153
0.40970494085821,0.552492256242153
0.40970494085821,0.552492256242153
0.40970494085821,0.552492256242153
0.40970494085821,0.552492256242153
0.40970494085821,0.572894763713078
0.40970494085821,0.572894763713078
0.40970494085821,0.572894763713078
0.40970494085821,0.572894763713078
0.40970494085821,0.572894763713078
0.40970494085821,0.572894763713078
0.40970494085821,0.572894763713078
0.40970494085821,0.568387048639897
0.40970494085821,0.568387048639897
0.40970494085821,0.710072932506416
0.40970494085821,0.710072932506416
0.394062435256757,0.500817345272351
0.394062435256757,0.557865022018974
0.394062435256757,0.557865022018974
0.508930556897601,0.557865022018974
0.508930556897601,0.557865022018974
0.508930556897601,0.557865022018974
0.508930556897601,0.557865022018974
0.508930556897601,0.557865022018974
0.508930556897601,0.557865022018974
0.508930556897601,0.557865022018974
0.508930556897601,0.557865022018974
0.508930556897601,0.557865022018974
0.508930556897601,0.557865022018974
0.508930556897601,0.557865022018974
0.508930556897601,0.557865022018974
0.422310817561647,0.557865022018974
0.422310817561647,0.557865022018974
0.422310817561647,0.557865022018974
0.422310817561647,0.557865022018974
0.422310817561647,0.557865022018974
0.422310817561647,0.537303512948625
0.422310817561647,0.537303512948625
0.422310817561647,0.537303512948625
0.422310817561647,0.537303512948625
0.422310817561647,0.747331570925688
0.44679087612584,0.747331570925688
0.44679087612584,0.747331570925688
0.44679087612584,0.747331570925688
0.44679087612584,0.747331570925688
0.44679087612584,0.827528990351008
0.44679087612584,0.827528990351008
0.44679087612584,0.827528990351008
0.44679087612584,0.827528990351008
0.44679087612584,0.827528990351008
0.44679087612584,0.827528990351008
0.44679087612584,0.827528990351008
0.44679087612584,0.827528990351008
0.44679087612584,0.827528990351008
0.525639897636343,0.827528990351008
0.547535426126801,0.827528990351008
0.547535426126801,0.827528990351008
0.547535426126801,0.827528990351008
0.578819209471487,0.784073924482798
0.578819209471487,0.784073924482798
0.578819209471487,0.784073924482798
0.578819209471487,0.784073924482798
0.578819209471487,0.784073924482798
0.578819209471487,0.784073924482798
0.578819209471487,0.784073924482798
0.578819209471487,0.784073924482798
0.558988480182283,0.784073924482798
0.558988480182283,0.784073924482798
0.508303610314426,0.784073924482798
0.508303610314426,0.784073924482798
0.508303610314426,0.784073924482798
0.508303610314426,0.784073924482798
0.508303610314426,0.784073924482798
0.517303886740776,0.784073924482798
0.517303886740776,0.784073924482798
0.517303886740776,0.784073924482798
0.517303886740776,0.596510750714773
0.597992411941367,0.596510750714773
0.597992411941367,0.596510750714773
0.597992411941367,0.596510750714773
0.597992411941367,0.596510750714773
0.597992411941367,0.596510750714773
0.597992411941367,0.596510750714773
0.597992411941367,0.596510750714773
0.597992411941367,0.594518536645537
0.597992411941367,0.594518536645537
0.597992411941367,0.594518536645537
0.597992411941367,0.594518536645537
0.597992411941367,0.594518536645537
0.597992411941367,0.594518536645537
0.597992411941367,0.594518536645537
0.597992411941367,0.594518536645537
0.605353879345654,0.578059650112142
0.605353879345654,0.578059650112142
0.605353879345654,0.659623844141592
0.605353879345654,0.659623844141592
0.605353879345654,0.659623844141592
0.605353879345654,0.659623844141592
0.605353879345654,0.659623844141592
0.605353879345654,0.697553224052891
0.605353879345654,0.697553224052891
0.605353879345654,0.697553224052891
0.605353879345654,0.734201785831397
0.605353879345654,0.734201785831397
0.492350758196862,0.734201785831397
0.492350758196862,0.734201785831397
0.492350758196862,0.734201785831397
0.433160118005882,0.734201785831397
0.433160118005882,0.628054143536162
0.433160118005882,0.664126508172995
0.433160118005882,0.664126508172995
0.433160118005882,0.664126508172995
0.433160118005882,0.664126508172995
0.433160118005882,0.664126508172995
0.433160118005882,0.873395019892348
0.433160118005882,0.873395019892348
0.433160118005882,0.693747841344088
0.433160118005882,0.693747841344088
0.433160118005882,0.693747841344088
0.433160118005882,0.693747841344088
0.603104889551498,0.693747841344088
0.603104889551498,0.693747841344088
0.603104889551498,0.693747841344088
0.603104889551498,0.693747841344088
0.603104889551498,0.693747841344088
0.603104889551498,0.893740558973794
0.603104889551498,0.893740558973794
0.602355886417386,0.893740558973794
0.602355886417386,0.842360925217693
0.602355886417386,0.842360925217693
0.602355886417386,0.842360925217693
0.602355886417386,0.83569881836716
0.602355886417386,0.83569881836716
0.572495585698324,0.841131077900256
0.572495585698324,0.841131077900256
0.572495585698324,0.841131077900256
0.572495585698324,0.841131077900256
0.572495585698324,0.841131077900256
0.572495585698324,0.841131077900256
0.615619589301048,0.841131077900256
0.615619589301048,0.841131077900256
0.615619589301048,0.841131077900256
0.615619589301048,0.841131077900256
0.615619589301048,0.841131077900256
0.615619589301048,0.841131077900256
0.615619589301048,0.841131077900256
0.615619589301048,0.902825109745631
0.615619589301048,0.902825109745631
0.615619589301048,0.902825109745631
0.615619589301048,0.902825109745631
0.615619589301048,0.902825109745631
0.615619589301048,0.902825109745631
0.615619589301048,0.963830625990011
0.615619589301048,0.963830625990011
0.615619589301048,0.963830625990011
0.615619589301048,0.963830625990011
0.615619589301048,0.963830625990011
0.615619589301048,0.963830625990011
0.615619589301048,0.963830625990011
0.615619589301048,0.963830625990011
0.646791239747668,0.963830625990011
0.646791239747668,0.963830625990011
0.646791239747668,0.963830625990011
0.585699656419061,0.862027153865283
0.585699656419061,0.862027153865283
0.585699656419061,0.862027153865283
0.585699656419061,0.862027153865283
0.585699656419061,0.862027153865283
0.585699656419061,0.862027153865283
0.585699656419061,0.862027153865283
0.585699656419061,0.862027153865283
0.585699656419061,0.862027153865283
0.585699656419061,0.744120109343136
0.585699656419061,0.744120109343136
0.585699656419061,0.744120109343136
0.585699656419061,0.744120109343136
0.471883946141316,0.744120109343136
0.477406811935372,0.744120109343136
0.630870126423509,0.744120109343136
0.630870126423509,0.744120109343136
0.630870126423509,0.744120109343136
0.630870126423509,0.744120109343136
0.630870126423509,0.744120109343136
0.630870126423509,0.744120109343136
0.630870126423509,0.68914993781524
0.684345036130037,0.68914993781524
0.684345036130037,0.965611926662605
0.684345036130037,0.965611926662605
0.684345036130037,0.965611926662605
0.684345036130037,0.965611926662605
0.684345036130037,0.965611926662605
0.684345036130037,0.965611926662605
0.684345036130037,0.965611926662605
0.684345036130037,0.965611926662605
0.684345036130037,0.965611926662605
0.684345036130037,0.965611926662605
0.684345036130037,0.965611926662605
0.684345036130037,0.965611926662605
0.684345036130037,0.965611926662605
0.684345036130037,0.965611926662605
0.684345036130037,0.965611926662605
0.684345036130037,1.03027975312458
0.684345036130037,1.03027975312458
0.684345036130037,1.03027975312458
0.684345036130037,1.03027975312458
0.638877734147741,1.03027975312458
0.638877734147741,1.03027975312458
0.638877734147741,1.03027975312458
0.638877734147741,1.03027975312458
0.638877734147741,1.03027975312458
0.638877734147741,1.03027975312458
0.638877734147741,1.03027975312458
0.638877734147741,1.03027975312458
0.638877734147741,1.03027975312458
0.638877734147741,1.03027975312458
0.638877734147741,1.03027975312458
0.638877734147741,1.03027975312458
0.638877734147741,1.03027975312458
0.638877734147741,1.03027975312458
0.638877734147741,1.03027975312458
1.04978025263193,1.03027975312458
1.04978025263193,1.03027975312458
1.00200886957866,1.03027975312458
1.00200886957866,1.03027975312458
1.00200886957866,1.03027975312458
1.00200886957866,1.03027975312458
1.00200886957866,1.03027975312458
1.00200886957866,1.03027975312458
1.00200886957866,1.03027975312458
1.00200886957866,1.03027975312458
1.00200886957866,1.03027975312458
1.00200886957866,1.03027975312458
1.00200886957866,1.03027975312458
1.00200886957866,1.03027975312458
0.810999260290523,1.03027975312458
0.810999260290523,1.03027975312458
0.810999260290523,1.26450653083687
