"V1","V2","V3","V4"
1,2.98039989850586,1.24933309627487,1.28035495862447
3.32651873643764,2.98039989850586,1.58573580370495,2.21145989041806
3.32651873643764,2.98039989850586,1.58573580370495,2.5062220718239
2.84491592701802,2.98039989850586,1.58573580370495,2.5062220718239
2.84491592701802,2.98039989850586,1.58573580370495,2.85832149878945
2.84491592701802,2.98039989850586,1.58573580370495,2.85832149878945
2.38298074498334,2.21984240376702,1.55563366362452,2.85832149878945
2.38298074498334,2.0892607622989,1.55563366362452,2.85832149878945
2.38298074498334,2.0892607622989,1.55563366362452,1.69020486089663
2.38298074498334,1.99024550412643,1.55563366362452,1.69020486089663
2.03220283354504,1.99024550412643,1.55563366362452,1.69020486089663
2.03220283354504,1.75265977851274,0.805486443510222,1.69020486089663
2.03220283354504,1.34525710073698,0.805486443510222,1.69020486089663
2.03220283354504,1.34525710073698,0.805486443510222,1.69020486089663
1.16764470127889,1.34525710073698,0.805486443510222,1.31438291797708
1.16764470127889,1.34525710073698,0.805486443510222,1.31438291797708
1.16764470127889,1.34525710073698,0.805486443510222,1.31438291797708
1.16764470127889,1.34525710073698,0.805486443510222,1.31438291797708
0.784321125013847,1.34525710073698,0.805486443510222,1.31438291797708
0.784321125013847,1.34525710073698,0.805486443510222,1.09856045704464
0.784321125013847,1.34525710073698,0.805486443510222,1.09856045704464
0.784321125013847,1.34525710073698,0.805486443510222,1.09856045704464
0.784321125013847,1.34525710073698,0.805486443510222,1.09856045704464
0.784321125013847,1.34525710073698,0.805486443510222,1.09856045704464
0.756185421704826,1.34525710073698,0.805486443510222,1.09856045704464
0.756185421704826,1.34525710073698,0.805486443510222,0.715191784596422
0.756185421704826,1.34525710073698,0.805486443510222,0.715191784596422
0.756185421704826,1.34525710073698,0.805486443510222,0.715191784596422
0.756185421704826,1.20604371200771,0.805486443510222,0.715191784596422
0.756185421704826,1.20604371200771,0.805486443510222,0.715191784596422
0.756185421704826,1.20604371200771,0.805486443510222,0.715191784596422
0.756185421704826,1.20604371200771,0.805486443510222,0.715191784596422
0.756185421704826,1.20604371200771,0.805486443510222,0.715191784596422
0.756185421704826,1.20604371200771,0.805486443510222,0.715191784596422
0.756185421704826,1.20604371200771,0.805486443510222,0.715191784596422
0.756185421704826,1.20604371200771,0.805486443510222,0.715191784596422
0.756185421704826,1.20604371200771,0.805486443510222,0.715191784596422
0.756185421704826,1.20604371200771,0.805486443510222,0.715191784596422
0.756185421704826,1.20604371200771,0.742462814913815,0.651238053611007
0.756185421704826,1.20604371200771,0.742462814913815,0.651238053611007
0.756185421704826,1.20604371200771,0.742462814913815,0.651238053611007
0.756185421704826,1.20604371200771,0.742462814913815,0.651238053611007
0.756185421704826,1.20604371200771,0.742462814913815,0.651238053611007
0.756185421704826,1.20604371200771,0.672688032505814,0.651238053611007
0.756185421704826,1.20604371200771,0.672688032505814,0.651238053611007
0.756185421704826,0.973359098727564,0.672688032505814,0.651238053611007
0.756185421704826,0.973359098727564,0.672688032505814,0.651238053611007
0.572096824877854,0.973359098727564,0.672688032505814,0.651238053611007
0.572096824877854,0.973359098727564,0.672688032505814,0.651238053611007
0.572096824877854,0.973359098727564,0.672688032505814,0.651238053611007
0.572096824877854,0.947123508133891,0.42653353388582,0.651238053611007
0.572096824877854,0.947123508133891,0.42653353388582,0.651238053611007
0.572096824877854,0.570674102690447,0.42653353388582,0.651238053611007
0.572096824877854,0.583049314977815,0.42653353388582,0.651238053611007
0.572096824877854,0.583049314977815,0.42653353388582,0.615304176734653
0.509574424986275,0.583049314977815,0.42653353388582,0.615304176734653
0.509574424986275,0.583049314977815,0.42653353388582,0.615304176734653
0.509574424986275,0.583049314977815,0.42653353388582,0.615304176734653
0.509574424986275,0.583049314977815,0.42653353388582,0.615304176734653
0.509574424986275,0.583049314977815,0.42653353388582,0.615304176734653
0.509574424986275,0.583049314977815,0.42653353388582,0.616634726605141
0.498234388840257,0.583049314977815,0.42653353388582,0.616634726605141
0.498234388840257,0.583049314977815,0.353178533206101,0.616634726605141
0.498234388840257,0.583049314977815,0.353178533206101,0.616634726605141
0.498234388840257,0.583049314977815,0.353178533206101,0.616634726605141
0.498234388840257,0.583049314977815,0.353178533206101,0.616634726605141
0.498234388840257,0.583049314977815,0.353178533206101,0.616634726605141
0.498234388840257,0.583049314977815,0.353178533206101,0.616634726605141
0.498234388840257,0.583049314977815,0.353178533206101,0.616634726605141
0.498234388840257,0.583049314977815,0.353178533206101,0.616634726605141
0.498234388840257,0.583049314977815,0.353178533206101,0.616634726605141
0.498234388840257,0.583049314977815,0.353178533206101,0.616634726605141
0.498234388840257,0.583049314977815,0.353178533206101,0.616634726605141
0.498234388840257,0.583049314977815,0.353178533206101,0.616634726605141
0.37323889453258,0.583049314977815,0.325725998972307,0.616634726605141
0.37323889453258,0.551200711962438,0.325725998972307,0.616634726605141
0.37323889453258,0.551200711962438,0.325725998972307,0.616634726605141
0.365484159535837,0.551200711962438,0.325725998972307,0.616634726605141
0.365484159535837,0.551200711962438,0.325725998972307,0.616634726605141
0.365484159535837,0.551200711962438,0.325725998972307,0.616634726605141
0.365484159535837,0.551200711962438,0.325725998972307,0.616634726605141
0.365484159535837,0.551200711962438,0.325725998972307,0.616634726605141
0.365484159535837,0.551200711962438,0.325725998972307,0.616634726605141
0.365484159535837,0.551200711962438,0.325725998972307,0.616634726605141
0.307157632685606,0.551200711962438,0.325725998972307,0.616634726605141
0.307157632685606,0.551200711962438,0.325725998972307,0.616634726605141
0.307157632685606,0.551200711962438,0.325725998972307,0.616634726605141
0.307157632685606,0.377351487068071,0.325725998972307,0.616634726605141
0.307157632685606,0.377351487068071,0.325725998972307,0.616634726605141
0.307157632685606,0.377351487068071,0.325725998972307,0.616634726605141
0.307157632685606,0.377351487068071,0.325725998972307,0.616634726605141
0.307157632685606,0.377351487068071,0.325725998972307,0.630756155057571
0.307157632685606,0.377351487068071,0.325725998972307,0.630756155057571
0.307157632685606,0.377351487068071,0.325725998972307,0.630756155057571
0.307157632685606,0.30971382799203,0.325725998972307,0.630756155057571
0.307157632685606,0.30971382799203,0.325725998972307,0.630756155057571
0.307157632685606,0.30971382799203,0.325725998972307,0.630756155057571
0.300365321486468,0.30971382799203,0.325725998972307,0.630756155057571
0.300365321486468,0.30971382799203,0.325725998972307,0.630756155057571
0.300365321486468,0.30971382799203,0.325725998972307,0.630756155057571
0.300365321486468,0.30971382799203,0.325725998972307,0.630756155057571
0.300365321486468,0.30971382799203,0.306539012021885,0.630756155057571
0.300365321486468,0.30971382799203,0.306539012021885,0.630756155057571
0.300365321486468,0.30971382799203,0.306539012021885,0.630756155057571
0.248516916551997,0.30971382799203,0.306539012021885,0.630756155057571
0.248516916551997,0.30971382799203,0.306539012021885,0.630756155057571
0.248516916551997,0.30971382799203,0.306539012021885,0.630756155057571
0.248516916551997,0.30971382799203,0.306539012021885,0.630756155057571
0.248516916551997,0.30971382799203,0.306539012021885,0.630756155057571
0.248516916551997,0.30971382799203,0.306539012021885,0.630756155057571
0.248516916551997,0.30971382799203,0.306539012021885,0.630756155057571
0.248516916551997,0.30971382799203,0.306539012021885,0.630756155057571
0.248516916551997,0.30971382799203,0.306539012021885,0.630756155057571
0.248516916551997,0.30971382799203,0.306539012021885,0.546334984994027
0.248516916551997,0.30971382799203,0.306539012021885,0.546334984994027
0.257564858041844,0.30971382799203,0.306539012021885,0.546334984994027
0.257564858041844,0.30971382799203,0.306539012021885,0.546334984994027
0.257564858041844,0.30971382799203,0.306539012021885,0.546334984994027
0.257564858041844,0.30971382799203,0.306539012021885,0.546334984994027
0.257564858041844,0.30971382799203,0.276036678235061,0.46886567572381
0.257564858041844,0.30971382799203,0.276036678235061,0.46886567572381
0.257564858041844,0.30971382799203,0.276036678235061,0.46886567572381
0.257564858041844,0.30971382799203,0.276036678235061,0.46886567572381
0.257564858041844,0.30971382799203,0.276036678235061,0.46886567572381
0.257564858041844,0.30971382799203,0.276036678235061,0.46886567572381
0.257564858041844,0.30971382799203,0.276036678235061,0.46886567572381
0.257564858041844,0.30971382799203,0.276036678235061,0.46886567572381
0.257564858041844,0.255691225427783,0.276036678235061,0.46886567572381
0.257986847503331,0.255691225427783,0.276036678235061,0.46886567572381
0.257986847503331,0.255691225427783,0.276036678235061,0.46886567572381
0.184434829150979,0.255691225427783,0.276036678235061,0.46886567572381
0.184434829150979,0.255691225427783,0.276036678235061,0.46886567572381
0.184434829150979,0.255691225427783,0.276036678235061,0.46886567572381
0.184434829150979,0.255691225427783,0.276036678235061,0.46886567572381
0.184434829150979,0.255691225427783,0.276036678235061,0.46886567572381
0.184434829150979,0.255691225427783,0.276036678235061,0.46886567572381
0.184434829150979,0.255691225427783,0.276036678235061,0.46886567572381
0.184434829150979,0.255691225427783,0.276036678235061,0.391882691311307
0.184434829150979,0.255691225427783,0.276036678235061,0.391882691311307
0.184434829150979,0.255691225427783,0.276036678235061,0.391882691311307
0.184434829150979,0.255691225427783,0.276036678235061,0.391882691311307
0.184434829150979,0.222635257085388,0.276036678235061,0.391882691311307
0.184434829150979,0.222635257085388,0.276036678235061,0.391882691311307
0.184434829150979,0.236451930013193,0.276036678235061,0.391882691311307
0.184434829150979,0.236451930013193,0.241815285078005,0.391882691311307
0.184434829150979,0.236451930013193,0.241815285078005,0.391882691311307
0.184434829150979,0.236451930013193,0.241815285078005,0.391882691311307
0.184434829150979,0.236451930013193,0.241815285078005,0.391882691311307
0.184434829150979,0.236451930013193,0.241815285078005,0.391882691311307
0.184434829150979,0.236451930013193,0.241815285078005,0.391882691311307
0.184434829150979,0.236451930013193,0.241815285078005,0.391882691311307
0.18737088280073,0.193930016363629,0.241815285078005,0.391882691311307
0.18737088280073,0.193930016363629,0.241815285078005,0.391882691311307
0.18737088280073,0.193930016363629,0.241815285078005,0.391882691311307
0.18737088280073,0.193930016363629,0.241815285078005,0.314572340706992
0.18737088280073,0.193930016363629,0.241815285078005,0.314572340706992
