V1,V2
0.201848634,0.223128999
0.248669927,0.235924305
0.259849814,0.155833913
0.313851509,0.169339619
0.313287487,0.170008443
0.314945802,0.168219591
0.30712907,0.164475186
0.309427312,0.166102779
0.310905081,0.164780996
0.187234329,0.265493791
0.241674475,0.257338861
